NONMMUT000001.2 	NONHSAT212998.1
NONMMUT001010.2 	NONHSAT121629.2
NONMMUT001011.2 	NONHSAT082317.2
NONMMUT001014.2 	NONHSAT224216.1
NONMMUT001016.2 	NONHSAT163825.1
NONMMUT001020.2 	NONHSAT173284.1
NONMMUT001023.2 	NONHSAT236881.1
NONMMUT001024.2 	NONHSAT246768.1
NONMMUT001025.2 	NONHSAT191706.1
NONMMUT001026.2 	NONHSAT063929.2
NONMMUT001027.2 	NONHSAT063929.2
NONMMUT001028.2 	NONHSAT076324.2
NONMMUT001029.2 	NONHSAT156447.1
NONMMUT001033.2 	NONHSAT186178.1
NONMMUT001038.2 	NONHSAT085056.2
NONMMUT001041.2 	NONHSAT227580.1
NONMMUT001042.2 	NONHSAT244996.1
NONMMUT001043.2 	NONHSAT185714.1
NONMMUT001044.2 	NONHSAT161547.1
NONMMUT001045.2 	NONHSAT207936.1
NONMMUT001046.2 	NONHSAT155531.1
NONMMUT001047.2 	NONHSAT179022.1
NONMMUT001052.2 	NONHSAT251513.1
NONMMUT001053.2 	NONHSAT059823.2
NONMMUT001054.2 	NONHSAT183407.1
NONMMUT001061.2 	NONHSAT178715.1
NONMMUT001062.2 	NONHSAT228421.1
NONMMUT001064.2 	NONHSAT168988.1
NONMMUT001065.2 	NONHSAT167872.1
NONMMUT001066.2 	NONHSAT242368.1
NONMMUT001067.2 	NONHSAT163699.1
NONMMUT001068.2 	NONHSAT225775.1
NONMMUT001076.2 	NONHSAT217605.1
NONMMUT001077.2 	NONHSAT160971.1
NONMMUT001082.2 	NONHSAT094890.2
NONMMUT001084.2 	NONHSAT000342.2
NONMMUT001085.2 	NONHSAT009236.2
NONMMUT001087.2 	NONHSAT148809.1
NONMMUT001088.2 	NONHSAT144514.2
NONMMUT001090.2 	NONHSAT242537.1
NONMMUT001091.2 	NONHSAT085056.2
NONMMUT001094.2 	NONHSAT039453.2
NONMMUT001096.2 	NONHSAT206116.1
NONMMUT001107.2 	NONHSAT076448.2
NONMMUT001109.2 	NONHSAT076454.2
NONMMUT001110.2 	NONHSAT039764.2
NONMMUT001111.2 	NONHSAT223700.1
NONMMUT001112.2 	NONHSAT183418.1
NONMMUT001113.2 	NONHSAT077798.2
NONMMUT001115.2 	NONHSAT217743.1
NONMMUT001117.2 	NONHSAT258989.1
NONMMUT001118.2 	NONHSAT142015.2
NONMMUT001119.2 	NONHSAT125039.2
NONMMUT001120.2 	NONHSAT208006.1
NONMMUT001121.2 	NONHSAT219033.1
NONMMUT001127.2 	NONHSAT216991.1
NONMMUT001131.2 	NONHSAT100804.2
NONMMUT001132.2 	NONHSAT186886.1
NONMMUT001133.2 	NONHSAT241357.1
NONMMUT001134.2 	NONHSAT252949.1
NONMMUT001135.2 	NONHSAT198405.1
NONMMUT001136.2 	NONHSAT186214.1
NONMMUT001137.2 	NONHSAT099973.2
NONMMUT001138.2 	NONHSAT242647.1
NONMMUT001139.2 	NONHSAT247156.1
NONMMUT001141.2 	NONHSAT247156.1
NONMMUT001142.2 	NONHSAT258324.1
NONMMUT001145.2 	NONHSAT243153.1
NONMMUT001146.2 	NONHSAT034665.2
NONMMUT001147.2 	NONHSAT190819.1
NONMMUT001148.2 	NONHSAT215983.1
NONMMUT001149.2 	NONHSAT096162.2
NONMMUT001150.2 	NONHSAT219266.1
NONMMUT001151.2 	NONHSAT077793.2
NONMMUT001152.2 	NONHSAT150790.1
NONMMUT001153.2 	NONHSAT136636.2
NONMMUT001155.2 	NONHSAT016392.2
NONMMUT001158.2 	NONHSAT184712.1
NONMMUT001159.2 	NONHSAT175374.1
NONMMUT001160.2 	NONHSAT164496.1
NONMMUT001162.2 	NONHSAT243140.1
NONMMUT001164.2 	NONHSAT016601.2
NONMMUT001165.2 	NONHSAT082317.2
NONMMUT001167.2 	NONHSAT226814.1
NONMMUT001168.2 	NONHSAT079044.2
NONMMUT001169.2 	NONHSAT064113.2
NONMMUT001170.2 	NONHSAT183426.1
NONMMUT001171.2 	NONHSAT183426.1
NONMMUT001173.2 	NONHSAT234451.1
NONMMUT001175.2 	NONHSAT242100.1
NONMMUT001176.2 	NONHSAT130993.2
NONMMUT001177.2 	NONHSAT249936.1
NONMMUT001178.2 	NONHSAT002248.2
NONMMUT001179.2 	NONHSAT212712.1
NONMMUT001181.2 	NONHSAT183430.1
NONMMUT001182.2 	NONHSAT232257.1
NONMMUT001184.2 	NONHSAT025281.2
NONMMUT001185.2 	NONHSAT240724.1
NONMMUT001187.2 	NONHSAT225255.1
NONMMUT001188.2 	NONHSAT063945.2
NONMMUT001189.2 	NONHSAT248663.1
NONMMUT001190.2 	NONHSAT186224.1
NONMMUT001191.2 	NONHSAT186224.1
NONMMUT001193.2 	NONHSAT226940.1
NONMMUT001194.2 	NONHSAT231372.1
NONMMUT001195.2 	NONHSAT183909.1
NONMMUT001196.2 	NONHSAT077793.2
NONMMUT001197.2 	NONHSAT251925.1
NONMMUT001198.2 	NONHSAT251925.1
NONMMUT001199.2 	NONHSAT240724.1
NONMMUT001200.2 	NONHSAT074242.2
NONMMUT001201.2 	NONHSAT216013.1
NONMMUT001202.2 	NONHSAT156447.1
NONMMUT001203.2 	NONHSAT174708.1
NONMMUT001204.2 	NONHSAT182215.1
NONMMUT001205.2 	NONHSAT226508.1
NONMMUT001206.2 	NONHSAT153548.1
NONMMUT001207.2 	NONHSAT217637.1
NONMMUT001208.2 	NONHSAT100534.2
NONMMUT001209.2 	NONHSAT076526.2
NONMMUT001210.2 	NONHSAT233115.1
NONMMUT001211.2 	NONHSAT173885.1
NONMMUT001212.2 	NONHSAT022437.2
NONMMUT001213.2 	NONHSAT000342.2
NONMMUT001214.2 	NONHSAT216558.1
NONMMUT001215.2 	NONHSAT227720.1
NONMMUT001218.2 	NONHSAT043911.2
NONMMUT001219.2 	NONHSAT231686.1
NONMMUT001220.2 	NONHSAT132905.2
NONMMUT001222.2 	NONHSAT221109.1
NONMMUT001223.2 	NONHSAT089181.2
NONMMUT001224.2 	NONHSAT186862.1
NONMMUT001225.2 	NONHSAT241359.1
NONMMUT001226.2 	NONHSAT076535.2
NONMMUT001227.2 	NONHSAT241358.1
NONMMUT001229.2 	NONHSAT076448.2
NONMMUT001234.2 	NONHSAT232176.1
NONMMUT001235.2 	NONHSAT132807.2
NONMMUT001236.2 	NONHSAT231376.1
NONMMUT001239.2 	NONHSAT099966.2
NONMMUT001240.2 	NONHSAT228642.1
NONMMUT001241.2 	NONHSAT240725.1
NONMMUT001242.2 	NONHSAT240725.1
NONMMUT001245.2 	NONHSAT060668.2
NONMMUT001246.2 	NONHSAT060668.2
NONMMUT001247.2 	NONHSAT183181.1
NONMMUT001248.2 	NONHSAT192720.1
NONMMUT001249.2 	NONHSAT100534.2
NONMMUT001253.2 	NONHSAT076562.2
NONMMUT001254.2 	NONHSAT138004.2
NONMMUT001257.2 	NONHSAT208221.1
NONMMUT001259.2 	NONHSAT240724.1
NONMMUT001260.2 	NONHSAT183457.1
NONMMUT001261.2 	NONHSAT076575.2
NONMMUT001262.2 	NONHSAT076575.2
NONMMUT001264.2 	NONHSAT227136.1
NONMMUT001265.2 	NONHSAT165346.1
NONMMUT001266.2 	NONHSAT164999.1
NONMMUT001267.2 	NONHSAT246212.1
NONMMUT001268.2 	NONHSAT202007.1
NONMMUT001270.2 	NONHSAT076604.2
NONMMUT001271.2 	NONHSAT254876.1
NONMMUT001273.2 	NONHSAT241051.1
NONMMUT001274.2 	NONHSAT009236.2
NONMMUT001278.2 	NONHSAT243266.1
NONMMUT001280.2 	NONHSAT242931.1
NONMMUT001281.2 	NONHSAT242931.1
NONMMUT001282.2 	NONHSAT133450.2
NONMMUT001285.2 	NONHSAT204373.1
NONMMUT001287.2 	NONHSAT066059.2
NONMMUT001290.2 	NONHSAT179783.1
NONMMUT001292.2 	NONHSAT008307.2
NONMMUT001293.2 	NONHSAT021482.2
NONMMUT001295.2 	NONHSAT031595.2
NONMMUT001297.2 	NONHSAT244443.1
NONMMUT001298.2 	NONHSAT231686.1
NONMMUT001300.2 	NONHSAT199678.1
NONMMUT001301.2 	NONHSAT071917.2
NONMMUT001302.2 	NONHSAT223499.1
NONMMUT001305.2 	NONHSAT148809.1
NONMMUT001306.2 	NONHSAT092559.2
NONMMUT001309.2 	NONHSAT145665.2
NONMMUT001311.2 	NONHSAT242824.1
NONMMUT001312.2 	NONHSAT192645.1
NONMMUT001315.2 	NONHSAT068098.2
NONMMUT001317.2 	NONHSAT244547.1
NONMMUT001319.2 	NONHSAT258517.1
NONMMUT001320.2 	NONHSAT079044.2
NONMMUT001321.2 	NONHSAT249240.1
NONMMUT001322.2 	NONHSAT237078.1
NONMMUT001323.2 	NONHSAT238422.1
NONMMUT001324.2 	NONHSAT148809.1
NONMMUT001325.2 	NONHSAT071268.2
NONMMUT001326.2 	NONHSAT156447.1
NONMMUT001327.2 	NONHSAT244996.1
NONMMUT001328.2 	NONHSAT253669.1
NONMMUT001329.2 	NONHSAT006498.2
NONMMUT001330.2 	NONHSAT177563.1
NONMMUT001331.2 	NONHSAT100691.2
NONMMUT001332.2 	NONHSAT085059.2
NONMMUT001334.2 	NONHSAT209471.1
NONMMUT001336.2 	NONHSAT258265.1
NONMMUT001337.2 	NONHSAT243642.1
NONMMUT001342.2 	NONHSAT211438.1
NONMMUT001344.2 	NONHSAT246887.1
NONMMUT001345.2 	NONHSAT204148.1
NONMMUT001346.2 	NONHSAT246887.1
NONMMUT001347.2 	NONHSAT148809.1
NONMMUT001348.2 	NONHSAT148809.1
NONMMUT001349.2 	NONHSAT247885.1
NONMMUT001350.2 	NONHSAT247885.1
NONMMUT001352.2 	NONHSAT094426.2
NONMMUT001353.2 	NONHSAT183488.1
NONMMUT001354.2 	NONHSAT178848.1
NONMMUT001357.2 	NONHSAT156856.1
NONMMUT001359.2 	NONHSAT162733.1
NONMMUT001362.2 	NONHSAT256335.1
NONMMUT001364.2 	NONHSAT233285.1
NONMMUT001366.2 	NONHSAT115364.2
NONMMUT001367.2 	NONHSAT181176.1
NONMMUT001369.2 	NONHSAT003085.2
NONMMUT001371.2 	NONHSAT204051.1
NONMMUT001372.2 	NONHSAT167692.1
NONMMUT001373.2 	NONHSAT241107.1
NONMMUT001374.2 	NONHSAT071268.2
NONMMUT001375.2 	NONHSAT096108.2
NONMMUT001376.2 	NONHSAT226941.1
NONMMUT001377.2 	NONHSAT077798.2
NONMMUT001378.2 	NONHSAT148809.1
NONMMUT001379.2 	NONHSAT108066.2
NONMMUT001381.2 	NONHSAT099968.2
NONMMUT001382.2 	NONHSAT121765.2
NONMMUT001383.2 	NONHSAT005151.2
NONMMUT001386.2 	NONHSAT188310.1
NONMMUT001388.2 	NONHSAT225775.1
NONMMUT001389.2 	NONHSAT193677.1
NONMMUT001390.2 	NONHSAT232200.1
NONMMUT001391.2 	NONHSAT127292.2
NONMMUT001393.2 	NONHSAT052187.2
NONMMUT001395.2 	NONHSAT155080.1
NONMMUT001397.2 	NONHSAT106643.2
NONMMUT001398.2 	NONHSAT183944.1
NONMMUT001399.2 	NONHSAT148809.1
NONMMUT001400.2 	NONHSAT234710.1
NONMMUT001402.2 	NONHSAT231560.1
NONMMUT001404.2 	NONHSAT216007.1
NONMMUT001405.2 	NONHSAT258475.1
NONMMUT001406.2 	NONHSAT130993.2
NONMMUT001407.2 	NONHSAT139636.2
NONMMUT001408.2 	NONHSAT186269.1
NONMMUT001412.2 	NONHSAT181315.1
NONMMUT001413.2 	NONHSAT233593.1
NONMMUT001415.2 	NONHSAT162468.1
NONMMUT001416.2 	NONHSAT179822.1
NONMMUT001417.2 	NONHSAT241404.1
NONMMUT001423.2 	NONHSAT233118.1
NONMMUT001424.2 	NONHSAT130994.2
NONMMUT001425.2 	NONHSAT128025.2
NONMMUT001426.2 	NONHSAT235686.1
NONMMUT001427.2 	NONHSAT242537.1
NONMMUT001428.2 	NONHSAT256612.1
NONMMUT001429.2 	NONHSAT256612.1
NONMMUT001430.2 	NONHSAT256612.1
NONMMUT001431.2 	NONHSAT160968.1
NONMMUT001433.2 	NONHSAT156447.1
NONMMUT001434.2 	NONHSAT156447.1
NONMMUT001435.2 	NONHSAT156447.1
NONMMUT001436.2 	NONHSAT140473.2
NONMMUT001437.2 	NONHSAT242945.1
NONMMUT001438.2 	NONHSAT079989.2
NONMMUT001439.2 	NONHSAT172035.1
NONMMUT001442.2 	NONHSAT010917.2
NONMMUT001444.2 	NONHSAT196747.1
NONMMUT001448.2 	NONHSAT247167.1
NONMMUT001449.2 	NONHSAT247167.1
NONMMUT001450.2 	NONHSAT173473.1
NONMMUT001451.2 	NONHSAT149428.1
NONMMUT001452.2 	NONHSAT130994.2
NONMMUT001453.2 	NONHSAT156447.1
NONMMUT001454.2 	NONHSAT077942.2
NONMMUT001455.2 	NONHSAT136260.2
NONMMUT001456.2 	NONHSAT255521.1
NONMMUT001457.2 	NONHSAT096108.2
NONMMUT001458.2 	NONHSAT190071.1
NONMMUT001459.2 	NONHSAT204432.1
NONMMUT001460.2 	NONHSAT230366.1
NONMMUT001461.2 	NONHSAT222260.1
NONMMUT001462.2 	NONHSAT186286.1
NONMMUT001463.2 	NONHSAT186286.1
NONMMUT001464.2 	NONHSAT186286.1
NONMMUT001465.2 	NONHSAT186286.1
NONMMUT001466.2 	NONHSAT234153.1
NONMMUT001467.2 	NONHSAT116085.2
NONMMUT001468.2 	NONHSAT234153.1
NONMMUT001469.2 	NONHSAT096869.2
NONMMUT001470.2 	NONHSAT144804.2
NONMMUT001471.2 	NONHSAT056743.2
NONMMUT001473.2 	NONHSAT168135.1
NONMMUT001474.2 	NONHSAT224604.1
NONMMUT001475.2 	NONHSAT107328.2
NONMMUT001477.2 	NONHSAT087423.2
NONMMUT001478.2 	NONHSAT192449.1
NONMMUT001481.2 	NONHSAT102887.2
NONMMUT001482.2 	NONHSAT148809.1
NONMMUT001483.2 	NONHSAT183540.1
NONMMUT001484.2 	NONHSAT217144.1
NONMMUT001485.2 	NONHSAT183970.1
NONMMUT001486.2 	NONHSAT183540.1
NONMMUT001487.2 	NONHSAT041141.2
NONMMUT001489.2 	NONHSAT222436.1
NONMMUT001490.2 	NONHSAT153242.1
NONMMUT001492.2 	NONHSAT055267.2
NONMMUT001493.2 	NONHSAT174988.1
NONMMUT001494.2 	NONHSAT149665.1
NONMMUT001495.2 	NONHSAT106999.2
NONMMUT001497.2 	NONHSAT040294.2
NONMMUT001500.2 	NONHSAT060667.2
NONMMUT001501.2 	NONHSAT080168.2
NONMMUT001503.2 	NONHSAT249807.1
NONMMUT001504.2 	NONHSAT055100.2
NONMMUT001506.2 	NONHSAT229581.1
NONMMUT001507.2 	NONHSAT235481.1
NONMMUT001508.2 	NONHSAT258007.1
NONMMUT001509.2 	NONHSAT258007.1
NONMMUT001510.2 	NONHSAT076868.2
NONMMUT001511.2 	NONHSAT231686.1
NONMMUT001512.2 	NONHSAT097357.2
NONMMUT001513.2 	NONHSAT097357.2
NONMMUT001514.2 	NONHSAT082317.2
NONMMUT001515.2 	NONHSAT156447.1
NONMMUT001519.2 	NONHSAT158331.1
NONMMUT001523.2 	NONHSAT121437.2
NONMMUT001524.2 	NONHSAT121614.2
NONMMUT001525.2 	NONHSAT211812.1
NONMMUT001526.2 	NONHSAT183563.1
NONMMUT001532.2 	NONHSAT094076.2
NONMMUT001535.2 	NONHSAT085056.2
NONMMUT001537.2 	NONHSAT186316.1
NONMMUT001542.2 	NONHSAT186319.1
NONMMUT001545.2 	NONHSAT237059.1
NONMMUT001547.2 	NONHSAT178691.1
NONMMUT001550.2 	NONHSAT231540.1
NONMMUT001551.2 	NONHSAT017371.2
NONMMUT001553.2 	NONHSAT186376.1
NONMMUT001554.2 	NONHSAT159657.1
NONMMUT001555.2 	NONHSAT102887.2
NONMMUT001556.2 	NONHSAT177479.1
NONMMUT001557.2 	NONHSAT076971.2
NONMMUT001558.2 	NONHSAT000342.2
NONMMUT001559.2 	NONHSAT096108.2
NONMMUT001560.2 	NONHSAT010880.2
NONMMUT001564.2 	NONHSAT057040.2
NONMMUT001565.2 	NONHSAT054793.2
NONMMUT001572.2 	NONHSAT243140.1
NONMMUT001573.2 	NONHSAT130994.2
NONMMUT001576.2 	NONHSAT167796.1
NONMMUT001577.2 	NONHSAT071072.2
NONMMUT001582.2 	NONHSAT192493.1
NONMMUT001584.2 	NONHSAT226173.1
NONMMUT001585.2 	NONHSAT226173.1
NONMMUT001588.2 	NONHSAT197537.1
NONMMUT001593.2 	NONHSAT227891.1
NONMMUT001602.2 	NONHSAT134610.2
NONMMUT001605.2 	NONHSAT047089.2
NONMMUT001606.2 	NONHSAT063691.2
NONMMUT001607.2 	NONHSAT030800.2
NONMMUT001608.2 	NONHSAT093100.2
NONMMUT001612.2 	NONHSAT162819.1
NONMMUT001613.2 	NONHSAT181818.1
NONMMUT001614.2 	NONHSAT178300.1
NONMMUT001616.2 	NONHSAT031595.2
NONMMUT001618.2 	NONHSAT183627.1
NONMMUT001619.2 	NONHSAT183628.1
NONMMUT001621.2 	NONHSAT246560.1
NONMMUT001623.2 	NONHSAT236474.1
NONMMUT001624.2 	NONHSAT015425.2
NONMMUT001626.2 	NONHSAT211092.1
NONMMUT001627.2 	NONHSAT027081.2
NONMMUT001628.2 	NONHSAT188310.1
NONMMUT001629.2 	NONHSAT255087.1
NONMMUT001630.2 	NONHSAT132945.2
NONMMUT001631.2 	NONHSAT080103.2
NONMMUT001632.2 	NONHSAT158634.1
NONMMUT001633.2 	NONHSAT214104.1
NONMMUT001635.2 	NONHSAT087757.2
NONMMUT001636.2 	NONHSAT130993.2
NONMMUT001638.2 	NONHSAT202246.1
NONMMUT001639.2 	NONHSAT115864.2
NONMMUT001640.2 	NONHSAT156533.1
NONMMUT001643.2 	NONHSAT000339.2
NONMMUT001644.2 	NONHSAT085056.2
NONMMUT001646.2 	NONHSAT226816.1
NONMMUT001652.2 	NONHSAT231231.1
NONMMUT001655.2 	NONHSAT191409.1
NONMMUT001656.2 	NONHSAT009237.2
NONMMUT001658.2 	NONHSAT138477.2
NONMMUT001660.2 	NONHSAT243358.1
NONMMUT001661.2 	NONHSAT156447.1
NONMMUT001662.2 	NONHSAT252949.1
NONMMUT001664.2 	NONHSAT085056.2
NONMMUT001665.2 	NONHSAT221373.1
NONMMUT001667.2 	NONHSAT151559.1
NONMMUT001670.2 	NONHSAT148809.1
NONMMUT001673.2 	NONHSAT029028.2
NONMMUT001674.2 	NONHSAT181978.1
NONMMUT001676.2 	NONHSAT212285.1
NONMMUT001677.2 	NONHSAT258324.1
NONMMUT001678.2 	NONHSAT231376.1
NONMMUT001679.2 	NONHSAT082317.2
NONMMUT001680.2 	NONHSAT156251.1
NONMMUT001681.2 	NONHSAT040979.2
NONMMUT001682.2 	NONHSAT255121.1
NONMMUT001683.2 	NONHSAT183667.1
NONMMUT001684.2 	NONHSAT124986.2
NONMMUT001685.2 	NONHSAT232777.1
NONMMUT001686.2 	NONHSAT031595.2
NONMMUT001689.2 	NONHSAT252763.1
NONMMUT001691.2 	NONHSAT077201.2
NONMMUT001692.2 	NONHSAT174799.1
NONMMUT001695.2 	NONHSAT148809.1
NONMMUT001697.2 	NONHSAT224586.1
NONMMUT001698.2 	NONHSAT193674.1
NONMMUT001700.2 	NONHSAT009495.2
NONMMUT001702.2 	NONHSAT142281.2
NONMMUT001703.2 	NONHSAT252949.1
NONMMUT001706.2 	NONHSAT164999.1
NONMMUT001708.2 	NONHSAT177353.1
NONMMUT001715.2 	NONHSAT097318.2
NONMMUT001720.2 	NONHSAT183688.1
NONMMUT001721.2 	NONHSAT139628.2
NONMMUT001722.2 	NONHSAT042416.2
NONMMUT001724.2 	NONHSAT031595.2
NONMMUT001725.2 	NONHSAT193545.1
NONMMUT001727.2 	NONHSAT249384.1
NONMMUT001728.2 	NONHSAT249384.1
NONMMUT001730.2 	NONHSAT173395.1
NONMMUT001731.2 	NONHSAT039400.2
NONMMUT001732.2 	NONHSAT148809.1
NONMMUT001733.2 	NONHSAT015165.2
NONMMUT001734.2 	NONHSAT252084.1
NONMMUT001736.2 	NONHSAT202333.1
NONMMUT001737.2 	NONHSAT258122.1
NONMMUT001738.2 	NONHSAT213049.1
NONMMUT001743.2 	NONHSAT249930.1
NONMMUT001744.2 	NONHSAT185574.1
NONMMUT001745.2 	NONHSAT116625.2
NONMMUT001746.2 	NONHSAT189251.1
NONMMUT001748.2 	NONHSAT183719.1
NONMMUT001749.2 	NONHSAT186409.1
NONMMUT001753.2 	NONHSAT217282.1
NONMMUT001754.2 	NONHSAT167343.1
NONMMUT001755.2 	NONHSAT243023.1
NONMMUT001756.2 	NONHSAT243023.1
NONMMUT001757.2 	NONHSAT243023.1
NONMMUT001758.2 	NONHSAT231620.1
NONMMUT001759.2 	NONHSAT231620.1
NONMMUT001760.2 	NONHSAT112228.2
NONMMUT001762.2 	NONHSAT100701.2
NONMMUT001763.2 	NONHSAT183718.1
NONMMUT001764.2 	NONHSAT077272.2
NONMMUT001765.2 	NONHSAT077272.2
NONMMUT001766.2 	NONHSAT081668.2
NONMMUT001767.2 	NONHSAT188167.1
NONMMUT001768.2 	NONHSAT077272.2
NONMMUT001769.2 	NONHSAT017370.2
NONMMUT001770.2 	NONHSAT191105.1
NONMMUT001771.2 	NONHSAT077272.2
NONMMUT001772.2 	NONHSAT077272.2
NONMMUT001773.2 	NONHSAT077272.2
NONMMUT001775.2 	NONHSAT104607.2
NONMMUT001776.2 	NONHSAT115862.2
NONMMUT001777.2 	NONHSAT077276.2
NONMMUT001779.2 	NONHSAT183718.1
NONMMUT001782.2 	NONHSAT077276.2
NONMMUT001784.2 	NONHSAT180015.1
NONMMUT001786.2 	NONHSAT213050.1
NONMMUT001790.2 	NONHSAT160016.1
NONMMUT001791.2 	NONHSAT178116.1
NONMMUT001792.2 	NONHSAT040270.2
NONMMUT001794.2 	NONHSAT186411.1
NONMMUT001798.2 	NONHSAT156447.1
NONMMUT001802.2 	NONHSAT082317.2
NONMMUT001807.2 	NONHSAT220289.1
NONMMUT001808.2 	NONHSAT071967.2
NONMMUT001809.2 	NONHSAT031595.2
NONMMUT001811.2 	NONHSAT056447.2
NONMMUT001812.2 	NONHSAT056980.2
NONMMUT001816.2 	NONHSAT031595.2
NONMMUT001817.2 	NONHSAT218096.1
NONMMUT001818.2 	NONHSAT244643.1
NONMMUT001825.2 	NONHSAT178927.1
NONMMUT001827.2 	NONHSAT149896.1
NONMMUT001828.2 	NONHSAT018167.2
NONMMUT001829.2 	NONHSAT256425.1
NONMMUT001830.2 	NONHSAT169673.1
NONMMUT001835.2 	NONHSAT159367.1
NONMMUT001839.2 	NONHSAT191906.1
NONMMUT001840.2 	NONHSAT009235.2
NONMMUT001841.2 	NONHSAT213048.1
NONMMUT001843.2 	NONHSAT196708.1
NONMMUT001844.2 	NONHSAT077381.2
NONMMUT001847.2 	NONHSAT241545.1
NONMMUT001848.2 	NONHSAT094175.2
NONMMUT001849.2 	NONHSAT257156.1
NONMMUT001851.2 	NONHSAT258181.1
NONMMUT001852.2 	NONHSAT180850.1
NONMMUT001854.2 	NONHSAT157665.1
NONMMUT001856.2 	NONHSAT238461.1
NONMMUT001859.2 	NONHSAT220766.1
NONMMUT001861.2 	NONHSAT214219.1
NONMMUT001863.2 	NONHSAT188310.1
NONMMUT001864.2 	NONHSAT050747.2
NONMMUT001866.2 	NONHSAT005833.2
NONMMUT001867.2 	NONHSAT150208.1
NONMMUT001868.2 	NONHSAT225335.1
NONMMUT001869.2 	NONHSAT101745.2
NONMMUT001870.2 	NONHSAT082425.2
NONMMUT001871.2 	NONHSAT116233.2
NONMMUT001872.2 	NONHSAT028676.2
NONMMUT001873.2 	NONHSAT153688.1
NONMMUT001874.2 	NONHSAT186430.1
NONMMUT001876.2 	NONHSAT208524.1
NONMMUT001878.2 	NONHSAT123517.2
NONMMUT001879.2 	NONHSAT194665.1
NONMMUT001881.2 	NONHSAT180062.1
NONMMUT001891.2 	NONHSAT257781.1
NONMMUT001892.2 	NONHSAT249613.1
NONMMUT001894.2 	NONHSAT003346.2
NONMMUT001895.2 	NONHSAT120193.2
NONMMUT001897.2 	NONHSAT258452.1
NONMMUT001900.2 	NONHSAT196240.1
NONMMUT001902.2 	NONHSAT246153.1
NONMMUT001904.2 	NONHSAT077462.2
NONMMUT001905.2 	NONHSAT077466.2
NONMMUT001908.2 	NONHSAT217878.1
NONMMUT001909.2 	NONHSAT191025.1
NONMMUT001910.2 	NONHSAT025216.2
NONMMUT001914.2 	NONHSAT096734.2
NONMMUT001915.2 	NONHSAT077501.2
NONMMUT001916.2 	NONHSAT077499.2
NONMMUT001917.2 	NONHSAT077500.2
NONMMUT001918.2 	NONHSAT231686.1
NONMMUT001919.2 	NONHSAT077500.2
NONMMUT001920.2 	NONHSAT077500.2
NONMMUT001921.2 	NONHSAT096734.2
NONMMUT001923.2 	NONHSAT258324.1
NONMMUT001924.2 	NONHSAT217813.1
NONMMUT001927.2 	NONHSAT243140.1
NONMMUT001931.2 	NONHSAT236491.1
NONMMUT001932.2 	NONHSAT194136.1
NONMMUT001933.2 	NONHSAT175131.1
NONMMUT001934.2 	NONHSAT186440.1
NONMMUT001935.2 	NONHSAT252894.1
NONMMUT001936.2 	NONHSAT200201.1
NONMMUT001937.2 	NONHSAT191471.1
NONMMUT001938.2 	NONHSAT203759.1
NONMMUT001939.2 	NONHSAT251409.1
NONMMUT001940.2 	NONHSAT191471.1
NONMMUT001942.2 	NONHSAT203633.1
NONMMUT001943.2 	NONHSAT160968.1
NONMMUT001945.2 	NONHSAT160968.1
NONMMUT001947.2 	NONHSAT160968.1
NONMMUT001948.2 	NONHSAT177259.1
NONMMUT001949.2 	NONHSAT222250.1
NONMMUT001951.2 	NONHSAT083019.2
NONMMUT001952.2 	NONHSAT083019.2
NONMMUT001953.2 	NONHSAT083019.2
NONMMUT001955.2 	NONHSAT064113.2
NONMMUT001956.2 	NONHSAT024808.2
NONMMUT001957.2 	NONHSAT033727.2
NONMMUT001958.2 	NONHSAT114255.2
NONMMUT001961.2 	NONHSAT188310.1
NONMMUT001963.2 	NONHSAT082028.2
NONMMUT001967.2 	NONHSAT100502.2
NONMMUT001968.2 	NONHSAT164256.1
NONMMUT001970.2 	NONHSAT003328.2
NONMMUT001971.2 	NONHSAT188310.1
NONMMUT001972.2 	NONHSAT253935.1
NONMMUT001973.2 	NONHSAT188310.1
NONMMUT001974.2 	NONHSAT228754.1
NONMMUT001975.2 	NONHSAT188310.1
NONMMUT001976.2 	NONHSAT188310.1
NONMMUT001977.2 	NONHSAT137449.2
NONMMUT001979.2 	NONHSAT145792.2
NONMMUT001980.2 	NONHSAT085059.2
NONMMUT001981.2 	NONHSAT156447.1
NONMMUT001982.2 	NONHSAT103365.2
NONMMUT001983.2 	NONHSAT247156.1
NONMMUT001985.2 	NONHSAT214652.1
NONMMUT001986.2 	NONHSAT238279.1
NONMMUT001987.2 	NONHSAT241562.1
NONMMUT001989.2 	NONHSAT004862.2
NONMMUT001990.2 	NONHSAT003328.2
NONMMUT001991.2 	NONHSAT003328.2
NONMMUT001992.2 	NONHSAT077609.2
NONMMUT001993.2 	NONHSAT258655.1
NONMMUT001994.2 	NONHSAT240245.1
NONMMUT001996.2 	NONHSAT242100.1
NONMMUT001997.2 	NONHSAT057243.2
NONMMUT001998.2 	NONHSAT242181.1
NONMMUT001999.2 	NONHSAT242181.1
NONMMUT002000.2 	NONHSAT193261.1
NONMMUT002001.2 	NONHSAT040270.2
NONMMUT002003.2 	NONHSAT183853.1
NONMMUT002004.2 	NONHSAT060667.2
NONMMUT002006.2 	NONHSAT186492.1
NONMMUT002009.2 	NONHSAT233474.1
NONMMUT002010.2 	NONHSAT054914.2
